id,name,position,salary,age,department,education_level,years_at_company,work_life_balance,job_satisfaction,performance_rating,left_company
4865,Employee_4865,HR,78669,40,IT,Bachelors,37,1,3,3,0
4866,Employee_4866,Sales,76126,40,R&D,Masters,7,4,1,2,0
4867,Employee_4867,Analyst,139889,60,Marketing,Masters,34,4,2,2,0
4868,Employee_4868,Manager,119036,27,HR,Masters,37,1,5,5,0
4869,Employee_4869,Manager,149864,31,Marketing,Masters,29,1,1,1,0
4870,Employee_4870,Engineer,56772,41,Marketing,Masters,8,2,2,5,0
4871,Employee_4871,Sales,88586,58,R&D,Masters,29,1,2,1,0
4872,Employee_4872,Analyst,91943,39,Finance,Bachelors,18,5,5,1,0
4873,Employee_4873,HR,108868,35,HR,Bachelors,28,2,3,5,1
4874,Employee_4874,Manager,89855,26,Marketing,High School,1,3,1,4,0
4875,Employee_4875,Analyst,62218,30,IT,PhD,27,1,2,5,0
4876,Employee_4876,Sales,141124,36,HR,Bachelors,7,3,5,3,0
4877,Employee_4877,Engineer,121008,31,Finance,Bachelors,24,2,2,3,0
4878,Employee_4878,Manager,97205,55,HR,PhD,9,5,5,3,0
4879,Employee_4879,Analyst,44959,28,Marketing,PhD,21,5,5,3,0
4880,Employee_4880,Analyst,122979,48,IT,High School,34,1,2,1,0
4881,Employee_4881,Analyst,85134,23,Marketing,High School,23,5,5,1,0
4882,Employee_4882,Sales,65874,22,Finance,Masters,25,4,1,5,0
4883,Employee_4883,Sales,41301,34,R&D,High School,30,2,5,2,0
4884,Employee_4884,Sales,98017,49,IT,High School,22,5,3,2,0
4885,Employee_4885,HR,83319,23,Finance,PhD,1,2,3,1,1
4886,Employee_4886,Analyst,129616,21,Finance,Bachelors,38,2,5,4,0
4887,Employee_4887,Manager,126219,35,Marketing,Masters,32,4,1,1,0
4888,Employee_4888,Sales,135192,40,Marketing,High School,23,1,4,4,0
4889,Employee_4889,Sales,62455,42,Marketing,PhD,11,2,4,2,0
4890,Employee_4890,Analyst,44112,54,R&D,Masters,36,4,1,1,0
4891,Employee_4891,Sales,97033,53,HR,Masters,8,5,3,5,0
4892,Employee_4892,HR,98360,29,HR,PhD,2,3,5,3,0
4893,Employee_4893,HR,122418,23,Marketing,High School,22,1,2,2,0
4894,Employee_4894,Sales,72145,22,Marketing,High School,23,3,5,1,1
4895,Employee_4895,Analyst,146924,24,R&D,High School,32,4,5,1,1
4896,Employee_4896,Analyst,72735,36,HR,High School,29,2,4,3,1
4897,Employee_4897,Analyst,112781,53,R&D,Masters,37,4,5,2,0
4898,Employee_4898,Engineer,107641,29,Finance,Bachelors,1,1,4,5,0
4899,Employee_4899,Sales,148049,60,HR,Masters,39,1,2,5,0
4900,Employee_4900,Analyst,61711,58,Marketing,Masters,21,5,5,5,0
4901,Employee_4901,HR,45630,38,IT,PhD,10,4,1,2,0
4902,Employee_4902,Manager,105488,36,Finance,Masters,11,1,5,5,0
4903,Employee_4903,Manager,43206,28,IT,High School,18,4,1,4,1
4904,Employee_4904,Analyst,96289,43,R&D,PhD,19,5,4,1,0
4905,Employee_4905,Manager,58953,56,R&D,PhD,8,5,5,4,1
4906,Employee_4906,Manager,140932,23,R&D,PhD,17,4,4,2,0
4907,Employee_4907,Engineer,50068,35,Marketing,PhD,17,1,1,5,0
4908,Employee_4908,HR,118930,58,R&D,PhD,39,2,4,5,0
4909,Employee_4909,HR,95916,53,IT,High School,35,2,3,5,0
4910,Employee_4910,Engineer,41067,38,Finance,Bachelors,26,5,1,3,0
4911,Employee_4911,Engineer,90658,43,Marketing,Bachelors,12,1,4,3,0
4912,Employee_4912,Manager,92165,63,Finance,PhD,7,5,5,5,0
4913,Employee_4913,Sales,120781,23,R&D,Bachelors,22,5,4,1,0
4914,Employee_4914,Manager,49859,50,HR,Masters,12,5,2,3,0
4915,Employee_4915,Engineer,69164,37,Marketing,Bachelors,6,5,1,2,1
4916,Employee_4916,HR,144946,52,R&D,Masters,39,4,4,5,1
4917,Employee_4917,Manager,120913,27,Marketing,High School,1,4,3,1,0
4918,Employee_4918,Sales,142370,59,HR,PhD,2,1,2,3,1
4919,Employee_4919,Manager,139251,34,IT,Masters,38,1,1,2,0
4920,Employee_4920,Analyst,60773,35,IT,High School,22,3,2,3,0
4921,Employee_4921,Manager,97295,64,IT,High School,6,2,5,2,0
4922,Employee_4922,Engineer,73939,32,HR,PhD,3,4,3,5,0
4923,Employee_4923,HR,88599,28,Finance,Bachelors,7,1,5,1,0
4924,Employee_4924,HR,46114,36,HR,High School,31,5,4,4,0
4925,Employee_4925,Engineer,138475,61,HR,Bachelors,18,4,2,3,0
4926,Employee_4926,Analyst,52818,54,R&D,Bachelors,11,2,5,1,0
4927,Employee_4927,Engineer,49335,44,IT,Bachelors,9,4,4,4,0
4928,Employee_4928,Manager,148355,49,Marketing,Masters,13,2,3,5,0
4929,Employee_4929,Engineer,95008,36,Finance,Bachelors,26,3,5,2,1
4930,Employee_4930,Engineer,111745,25,Marketing,Bachelors,20,1,2,5,0
4931,Employee_4931,Analyst,83148,25,R&D,High School,19,2,5,1,0
4932,Employee_4932,Manager,43577,50,R&D,PhD,3,3,3,1,0
4933,Employee_4933,Sales,113916,25,Finance,Masters,18,4,4,3,0
4934,Employee_4934,Sales,44076,63,Marketing,Bachelors,28,1,5,4,0
4935,Employee_4935,HR,72925,33,Finance,PhD,6,2,5,4,0
4936,Employee_4936,Engineer,146081,55,Finance,Bachelors,32,2,1,3,0
4937,Employee_4937,HR,91869,45,IT,Bachelors,7,1,4,5,0
4938,Employee_4938,Analyst,99314,34,Marketing,High School,10,4,1,4,0
4939,Employee_4939,Sales,81205,64,IT,PhD,32,4,1,5,0
4940,Employee_4940,Engineer,51095,46,IT,High School,24,5,3,2,0
4941,Employee_4941,Analyst,124715,38,IT,High School,32,4,3,1,1
4942,Employee_4942,Analyst,145504,40,HR,Bachelors,35,1,2,2,0
4943,Employee_4943,Engineer,96680,54,R&D,Bachelors,25,3,4,3,0
4944,Employee_4944,Analyst,68400,27,R&D,Bachelors,35,1,4,4,0
4945,Employee_4945,Engineer,124297,30,HR,PhD,10,2,3,2,0
4946,Employee_4946,Engineer,147345,35,Finance,PhD,29,5,3,1,0
4947,Employee_4947,Manager,107346,37,Marketing,PhD,32,5,1,4,0
4948,Employee_4948,HR,127110,31,Marketing,PhD,9,3,3,5,0
4949,Employee_4949,Analyst,68562,54,Marketing,Bachelors,28,2,5,4,0
4950,Employee_4950,Analyst,80663,47,IT,Bachelors,24,4,4,1,1
4951,Employee_4951,Manager,58510,41,Marketing,High School,31,4,2,4,0
4952,Employee_4952,Manager,101608,51,Marketing,Bachelors,3,4,1,2,1
4953,Employee_4953,Manager,112489,24,Marketing,PhD,38,1,5,3,0
4954,Employee_4954,Sales,92182,61,R&D,Masters,33,4,3,2,0
4955,Employee_4955,Sales,144627,37,HR,Bachelors,21,2,2,4,0
4956,Employee_4956,Sales,127667,40,Finance,PhD,12,5,3,5,0
4957,Employee_4957,Engineer,66883,45,HR,High School,35,1,5,4,0
4958,Employee_4958,Analyst,143909,60,Marketing,Bachelors,5,4,2,1,0
4959,Employee_4959,HR,111427,43,Finance,Masters,16,2,3,2,0
4960,Employee_4960,Engineer,75844,35,Finance,PhD,25,3,5,2,0
4961,Employee_4961,Analyst,58728,53,HR,Bachelors,23,2,5,4,0
4962,Employee_4962,Analyst,138923,39,HR,PhD,8,5,2,3,0
4963,Employee_4963,Manager,51094,35,HR,Masters,1,2,5,4,0
4964,Employee_4964,Manager,42407,61,HR,Masters,19,2,3,3,0
4965,Employee_4965,Engineer,95412,25,IT,High School,26,1,2,4,1
4966,Employee_4966,Manager,52644,36,R&D,Masters,5,5,1,2,0
4967,Employee_4967,Analyst,141308,52,R&D,Bachelors,26,4,5,3,0
4968,Employee_4968,Manager,125834,42,Marketing,Masters,23,5,3,1,0
4969,Employee_4969,Sales,148982,63,IT,Bachelors,14,3,2,3,0
4970,Employee_4970,Manager,100746,52,Finance,Bachelors,32,5,1,5,1
4971,Employee_4971,Analyst,92748,33,HR,PhD,9,1,1,1,0
4972,Employee_4972,Engineer,99021,58,Marketing,Bachelors,20,4,4,4,1
4973,Employee_4973,HR,102651,46,Finance,Bachelors,5,5,4,5,0
4974,Employee_4974,Manager,76807,37,R&D,High School,29,4,2,1,0
4975,Employee_4975,Analyst,74072,25,Finance,PhD,22,1,5,4,0
4976,Employee_4976,HR,78398,53,HR,Bachelors,35,2,3,3,0
4977,Employee_4977,HR,68669,47,HR,High School,2,3,5,4,0
4978,Employee_4978,Sales,70161,25,R&D,PhD,25,5,3,2,0
4979,Employee_4979,HR,47282,57,HR,Masters,33,4,3,1,0
4980,Employee_4980,Analyst,66539,27,IT,Bachelors,29,5,4,3,0
4981,Employee_4981,Analyst,43307,38,Marketing,Masters,17,1,4,4,0
4982,Employee_4982,Manager,57745,51,R&D,PhD,16,2,5,3,0
4983,Employee_4983,Manager,79433,26,R&D,PhD,20,1,2,3,0
4984,Employee_4984,Manager,142598,22,Finance,High School,23,4,3,1,0
4985,Employee_4985,HR,74555,33,R&D,Bachelors,3,5,4,3,0
4986,Employee_4986,HR,41073,62,Marketing,Bachelors,24,4,2,1,1
4987,Employee_4987,Sales,72683,31,IT,High School,23,1,4,3,0
4988,Employee_4988,Manager,65741,46,Finance,Masters,26,5,3,3,0
4989,Employee_4989,Engineer,62286,41,Marketing,PhD,30,4,1,4,0
4990,Employee_4990,Sales,43599,22,R&D,High School,34,5,4,5,0
4991,Employee_4991,Engineer,67293,60,HR,PhD,19,3,2,1,0
4992,Employee_4992,HR,55389,40,HR,Masters,15,1,5,2,0
4993,Employee_4993,Sales,149649,37,Marketing,Masters,30,1,5,1,0
4994,Employee_4994,Sales,52318,36,IT,Masters,6,3,3,3,0
4995,Employee_4995,Analyst,88875,62,HR,Bachelors,17,2,1,5,0
4996,Employee_4996,HR,43055,25,Marketing,PhD,7,4,4,1,0
4997,Employee_4997,HR,122579,34,Finance,PhD,26,2,4,3,0
4998,Employee_4998,Sales,46320,44,R&D,High School,13,5,1,2,0
4999,Employee_4999,HR,144817,24,IT,PhD,17,4,3,4,0
5000,Employee_5000,Sales,44642,44,IT,Bachelors,0,4,3,4,0
5001,Employee_5001,Analyst,132694,29,Finance,High School,30,4,2,1,0
5002,Employee_5002,Sales,49321,23,IT,Masters,19,3,2,1,1
5003,Employee_5003,HR,119968,29,Marketing,PhD,5,1,2,2,0
5004,Employee_5004,HR,128293,38,IT,Bachelors,0,3,3,4,0
5005,Employee_5005,Sales,99618,56,IT,Bachelors,18,3,4,3,0
5006,Employee_5006,Sales,142770,39,IT,PhD,38,3,5,1,0
5007,Employee_5007,Sales,66044,44,Marketing,Bachelors,26,2,3,5,0
5008,Employee_5008,Manager,61971,24,R&D,Masters,15,3,1,4,0
5009,Employee_5009,HR,149762,29,HR,PhD,13,1,5,3,0
5010,Employee_5010,HR,65727,53,IT,PhD,33,4,3,4,0
5011,Employee_5011,Manager,62559,21,Finance,PhD,6,2,3,2,0
5012,Employee_5012,Sales,113820,55,Finance,High School,19,3,2,5,1
5013,Employee_5013,Analyst,149062,30,Marketing,Masters,30,3,4,3,0
5014,Employee_5014,Sales,123201,32,R&D,Bachelors,21,4,4,3,0
5015,Employee_5015,Sales,67476,38,IT,PhD,19,4,5,1,0
5016,Employee_5016,Manager,102683,34,Marketing,PhD,14,2,3,2,1
5017,Employee_5017,HR,50991,30,HR,Bachelors,24,1,2,2,0
5018,Employee_5018,Sales,125097,30,R&D,Masters,0,2,1,3,1
5019,Employee_5019,HR,110047,38,R&D,Bachelors,16,4,3,4,0
5020,Employee_5020,Engineer,50796,44,Marketing,Bachelors,15,1,2,3,1
5021,Employee_5021,HR,43881,21,Finance,PhD,36,3,1,3,0
5022,Employee_5022,Analyst,55668,50,R&D,High School,20,3,1,3,0
5023,Employee_5023,Analyst,140717,35,Finance,High School,26,5,5,3,0
5024,Employee_5024,Sales,74312,28,R&D,High School,34,4,4,3,0
5025,Employee_5025,HR,68106,55,R&D,High School,23,5,4,3,0
5026,Employee_5026,Sales,132758,38,R&D,High School,1,2,5,4,0
5027,Employee_5027,Manager,55729,61,HR,PhD,24,2,3,5,0
5028,Employee_5028,Analyst,110320,36,Finance,High School,18,1,2,5,1
5029,Employee_5029,Sales,94913,41,HR,Bachelors,12,4,4,1,0
5030,Employee_5030,Manager,97026,35,Finance,PhD,28,1,5,5,0
5031,Employee_5031,Sales,99402,25,HR,Bachelors,31,1,4,4,0
5032,Employee_5032,HR,143930,27,HR,High School,5,2,4,3,0
5033,Employee_5033,HR,77282,27,HR,Masters,8,2,4,2,0
5034,Employee_5034,HR,139449,47,Marketing,High School,0,4,3,4,0
5035,Employee_5035,HR,114638,45,HR,PhD,23,2,5,2,0
5036,Employee_5036,Engineer,149802,42,R&D,Bachelors,9,4,4,1,1
5037,Employee_5037,Manager,78218,33,IT,Masters,34,5,4,4,0
5038,Employee_5038,Manager,57950,37,HR,Masters,5,3,5,3,1
5039,Employee_5039,HR,99739,61,IT,Masters,19,5,1,3,0
5040,Employee_5040,Engineer,44507,64,IT,Bachelors,37,2,3,4,0
5041,Employee_5041,HR,86303,33,R&D,PhD,11,3,3,4,0
5042,Employee_5042,Engineer,142552,46,IT,Masters,2,3,2,3,0
5043,Employee_5043,HR,119059,29,IT,Bachelors,17,1,2,2,0
5044,Employee_5044,Analyst,64667,25,IT,Bachelors,20,3,1,4,0
5045,Employee_5045,Analyst,43992,59,Finance,High School,34,4,2,3,0
5046,Employee_5046,Sales,146826,53,HR,Bachelors,36,2,4,5,0
5047,Employee_5047,HR,113563,24,HR,PhD,18,2,4,4,0
5048,Employee_5048,Manager,127680,48,IT,PhD,24,1,2,1,0
5049,Employee_5049,Sales,65530,46,R&D,Masters,17,1,3,1,0
5050,Employee_5050,Analyst,55305,24,Finance,Bachelors,39,2,1,4,0
5051,Employee_5051,HR,149097,36,R&D,Bachelors,29,1,4,3,0
5052,Employee_5052,Sales,92129,57,R&D,High School,33,3,1,2,0
5053,Employee_5053,HR,127267,42,IT,High School,9,3,2,4,1
5054,Employee_5054,Analyst,126209,56,Marketing,Bachelors,21,4,5,1,0
5055,Employee_5055,Sales,138833,58,IT,Bachelors,3,1,1,2,0
5056,Employee_5056,Analyst,92044,55,Marketing,Bachelors,2,2,1,5,1
5057,Employee_5057,Engineer,131378,45,Finance,High School,27,5,2,2,0
5058,Employee_5058,Analyst,129363,28,Marketing,High School,21,2,2,5,0
5059,Employee_5059,HR,98817,37,IT,PhD,11,5,4,1,0
5060,Employee_5060,Manager,143038,38,IT,Masters,12,5,5,5,1
5061,Employee_5061,Analyst,86666,32,R&D,Masters,32,4,5,2,0
5062,Employee_5062,Manager,66173,53,IT,Masters,18,5,1,1,1
5063,Employee_5063,Engineer,58909,43,IT,Masters,16,3,5,2,0
5064,Employee_5064,Sales,103967,32,HR,High School,33,3,2,4,1
5065,Employee_5065,Sales,71007,31,HR,High School,3,4,2,2,0
5066,Employee_5066,Manager,52985,33,R&D,Bachelors,38,2,2,4,0
5067,Employee_5067,Sales,62525,55,Marketing,PhD,7,2,1,4,0
5068,Employee_5068,Analyst,141046,47,Marketing,PhD,32,2,3,5,0
5069,Employee_5069,Manager,77403,45,HR,Masters,0,2,2,4,0
5070,Employee_5070,HR,77193,60,Finance,Bachelors,4,3,5,5,1
5071,Employee_5071,Analyst,146965,23,HR,Bachelors,31,3,5,4,0
5072,Employee_5072,Analyst,43830,45,Finance,High School,39,4,2,1,0
5073,Employee_5073,Analyst,96144,30,Marketing,Bachelors,0,4,3,5,0
5074,Employee_5074,HR,40533,37,HR,PhD,34,4,1,2,0
5075,Employee_5075,Engineer,60946,23,IT,PhD,21,2,2,5,0
5076,Employee_5076,Sales,63504,42,Finance,Bachelors,28,2,1,1,1
5077,Employee_5077,Manager,95715,58,Finance,High School,16,3,3,4,0
5078,Employee_5078,Engineer,68255,34,Finance,PhD,29,3,2,1,0
5079,Employee_5079,Manager,96441,47,Marketing,High School,34,1,2,3,1
5080,Employee_5080,Sales,76855,62,R&D,High School,0,1,2,1,0
5081,Employee_5081,HR,81721,40,IT,PhD,3,2,4,1,1
5082,Employee_5082,Analyst,81850,38,HR,High School,8,3,2,1,1
5083,Employee_5083,Analyst,140659,33,Finance,Masters,31,2,2,2,0
5084,Employee_5084,HR,74723,62,Marketing,Masters,4,5,3,2,0
5085,Employee_5085,Engineer,75739,26,Finance,Masters,13,1,3,1,0
5086,Employee_5086,Engineer,45539,30,HR,Bachelors,25,4,4,3,0
5087,Employee_5087,Manager,113029,57,IT,PhD,22,2,2,3,0
5088,Employee_5088,HR,104509,49,Finance,Masters,21,5,5,5,0
5089,Employee_5089,Engineer,141140,26,Marketing,High School,26,4,1,1,0
5090,Employee_5090,HR,61311,59,Marketing,Masters,24,5,2,5,0
5091,Employee_5091,Sales,143243,31,R&D,High School,35,3,4,4,0
5092,Employee_5092,Analyst,109180,45,Marketing,PhD,3,3,5,3,0
5093,Employee_5093,Analyst,125981,64,R&D,Masters,31,3,3,4,0
5094,Employee_5094,Analyst,75934,64,IT,PhD,8,4,1,4,0
5095,Employee_5095,HR,49511,50,HR,Masters,1,4,4,1,0
5096,Employee_5096,HR,40183,40,R&D,High School,38,3,3,3,0
5097,Employee_5097,Manager,49475,57,Finance,High School,24,4,2,5,0
5098,Employee_5098,Analyst,124766,36,Finance,Bachelors,9,3,4,4,0
5099,Employee_5099,Manager,103130,51,HR,Bachelors,36,2,2,1,0
5100,Employee_5100,Analyst,99577,49,Marketing,Bachelors,24,3,4,2,0
5101,Employee_5101,Manager,66008,26,Finance,Masters,39,1,4,3,0
5102,Employee_5102,Manager,116868,49,R&D,PhD,28,2,2,2,0
5103,Employee_5103,Sales,87941,52,HR,Masters,36,3,4,5,0
5104,Employee_5104,Manager,82756,29,Finance,High School,4,1,3,5,1
5105,Employee_5105,HR,110258,57,Marketing,PhD,13,3,3,5,0
5106,Employee_5106,Manager,120730,43,Marketing,High School,32,2,1,3,0
5107,Employee_5107,Analyst,132167,36,Finance,Bachelors,26,3,1,4,0
5108,Employee_5108,Manager,67912,38,HR,High School,4,4,4,1,1
5109,Employee_5109,Engineer,122702,39,IT,Masters,14,3,3,4,0
5110,Employee_5110,Analyst,90659,64,Finance,High School,2,2,2,3,0
5111,Employee_5111,Engineer,86840,22,Marketing,High School,0,5,4,2,0
5112,Employee_5112,Analyst,121512,30,IT,High School,23,3,2,1,1
5113,Employee_5113,HR,78623,32,HR,PhD,11,4,5,5,1
5114,Employee_5114,HR,103303,38,Marketing,High School,13,2,1,2,0
5115,Employee_5115,HR,86062,39,HR,High School,19,1,4,4,0
5116,Employee_5116,Engineer,96690,58,Finance,Bachelors,13,5,4,1,0
5117,Employee_5117,Sales,117582,57,HR,Bachelors,13,3,2,5,0
5118,Employee_5118,Analyst,138980,47,Marketing,Masters,34,2,1,1,0
5119,Employee_5119,HR,63634,34,Finance,Bachelors,18,4,2,4,0
5120,Employee_5120,Analyst,44090,54,Marketing,High School,19,4,2,3,0
5121,Employee_5121,Engineer,85266,22,Marketing,Bachelors,22,2,1,4,1
5122,Employee_5122,Sales,70008,64,IT,PhD,33,4,5,3,0
5123,Employee_5123,Engineer,127643,53,R&D,Masters,0,5,3,5,0
5124,Employee_5124,Analyst,98704,39,HR,Bachelors,3,1,3,4,0
5125,Employee_5125,Sales,102866,47,HR,Masters,39,4,5,4,0
5126,Employee_5126,Sales,48382,50,IT,Masters,16,4,1,4,0
5127,Employee_5127,Engineer,87774,27,HR,Masters,25,1,4,4,0
5128,Employee_5128,HR,114570,47,IT,PhD,13,5,1,3,0
5129,Employee_5129,Analyst,114062,41,HR,High School,31,5,2,3,0
5130,Employee_5130,Manager,129609,27,HR,PhD,35,5,1,2,0
5131,Employee_5131,Manager,86698,45,Marketing,Masters,19,4,3,5,0
5132,Employee_5132,Engineer,41110,58,IT,Bachelors,15,4,4,5,1
5133,Employee_5133,Analyst,121981,38,HR,Bachelors,18,5,5,3,0
5134,Employee_5134,Analyst,40386,53,R&D,PhD,38,4,1,2,0
5135,Employee_5135,Engineer,98513,53,IT,Bachelors,23,3,4,2,0
5136,Employee_5136,Analyst,124120,52,IT,Masters,13,4,4,4,1
5137,Employee_5137,HR,139987,45,IT,Masters,28,5,3,2,0
5138,Employee_5138,Engineer,87801,34,Marketing,High School,13,2,2,5,0
5139,Employee_5139,HR,136085,58,IT,Masters,10,5,4,1,0
5140,Employee_5140,Analyst,111857,58,Marketing,Bachelors,10,2,4,3,0
5141,Employee_5141,Engineer,129976,24,R&D,High School,39,4,1,4,0
5142,Employee_5142,Analyst,71566,64,Finance,Bachelors,23,4,5,2,1
5143,Employee_5143,Engineer,146982,38,Marketing,PhD,21,2,1,3,0
5144,Employee_5144,Analyst,72521,30,HR,High School,20,5,3,3,0
5145,Employee_5145,HR,63798,55,IT,Masters,5,1,4,3,0
5146,Employee_5146,HR,53565,55,Finance,High School,13,1,2,5,0
5147,Employee_5147,Analyst,63027,60,Marketing,Masters,8,5,4,4,0
5148,Employee_5148,Engineer,147036,43,HR,Masters,34,4,2,1,0
5149,Employee_5149,Manager,137631,45,Finance,Bachelors,35,2,2,4,0
5150,Employee_5150,HR,45631,21,R&D,Masters,24,2,2,2,0
5151,Employee_5151,HR,129865,38,Marketing,Masters,14,5,5,4,0
5152,Employee_5152,Manager,148556,35,Marketing,Masters,27,5,1,5,0
5153,Employee_5153,Analyst,96878,45,R&D,Bachelors,13,3,3,1,1
5154,Employee_5154,Engineer,85206,52,Marketing,Masters,12,2,5,4,0
5155,Employee_5155,Analyst,143473,40,IT,PhD,30,3,5,2,1
5156,Employee_5156,Sales,98582,37,Marketing,Bachelors,4,4,2,4,0
5157,Employee_5157,HR,98334,31,IT,PhD,18,2,5,5,1
5158,Employee_5158,Sales,112323,33,Marketing,High School,7,5,3,3,0
5159,Employee_5159,HR,93619,45,HR,Bachelors,12,5,3,5,0
5160,Employee_5160,HR,143536,40,HR,PhD,16,4,4,5,0
5161,Employee_5161,Sales,66875,45,Finance,Bachelors,31,1,5,5,0
5162,Employee_5162,Sales,64514,62,HR,Masters,4,3,4,1,0
5163,Employee_5163,Analyst,62580,51,R&D,Bachelors,8,5,3,4,0
5164,Employee_5164,Sales,125827,21,Finance,High School,33,2,5,2,1
5165,Employee_5165,Analyst,44288,36,HR,PhD,0,2,2,3,0
5166,Employee_5166,Analyst,46734,48,IT,Bachelors,39,2,2,3,1
5167,Employee_5167,Analyst,123000,41,Marketing,Masters,14,4,5,1,0
5168,Employee_5168,HR,79008,50,HR,PhD,31,1,4,2,0
5169,Employee_5169,HR,89349,23,IT,PhD,33,3,4,3,0
5170,Employee_5170,Sales,47814,54,Finance,PhD,34,2,2,2,0
5171,Employee_5171,HR,83154,26,Marketing,High School,27,2,4,2,0
5172,Employee_5172,Sales,47851,63,HR,Masters,16,5,2,4,0
5173,Employee_5173,HR,41600,49,Finance,Masters,10,1,1,1,0
5174,Employee_5174,Engineer,96614,23,HR,PhD,22,5,2,5,0
5175,Employee_5175,Engineer,112402,53,Finance,Bachelors,25,4,1,5,0
5176,Employee_5176,Sales,43692,31,HR,PhD,4,4,5,3,0
5177,Employee_5177,HR,98027,25,IT,Masters,25,3,1,3,0
5178,Employee_5178,HR,60373,52,R&D,High School,5,4,3,1,0
5179,Employee_5179,Analyst,138636,38,IT,High School,33,3,4,4,0
5180,Employee_5180,Manager,102805,40,Marketing,PhD,12,5,1,3,0
5181,Employee_5181,Sales,120383,59,HR,High School,24,2,3,3,1
5182,Employee_5182,Manager,54507,60,R&D,High School,1,2,3,2,1
5183,Employee_5183,Manager,102931,48,R&D,Bachelors,13,1,4,1,0
5184,Employee_5184,Sales,115499,33,Marketing,High School,16,4,2,5,0
5185,Employee_5185,HR,111642,46,Marketing,Bachelors,39,1,3,1,0
5186,Employee_5186,Sales,112869,36,R&D,PhD,39,1,1,5,0
5187,Employee_5187,Manager,137449,45,Marketing,Masters,38,2,4,2,0
5188,Employee_5188,HR,136819,30,Marketing,Masters,24,4,1,4,0
5189,Employee_5189,Engineer,79423,49,HR,Bachelors,26,2,2,5,1
5190,Employee_5190,Sales,143612,58,IT,Masters,23,1,4,2,0
5191,Employee_5191,Sales,135351,40,Finance,PhD,32,4,3,4,0
5192,Employee_5192,HR,126120,46,R&D,Masters,26,2,1,2,1
5193,Employee_5193,Engineer,130918,52,Finance,High School,30,3,1,4,0
5194,Employee_5194,Engineer,106600,59,R&D,PhD,37,3,3,3,0
5195,Employee_5195,HR,81848,58,R&D,PhD,14,5,3,4,0
5196,Employee_5196,Analyst,149419,44,IT,Masters,39,5,2,5,1
5197,Employee_5197,Sales,46820,51,R&D,Masters,0,4,2,4,1
5198,Employee_5198,Sales,48512,60,R&D,Bachelors,10,5,3,1,0
5199,Employee_5199,Manager,76725,32,IT,High School,14,4,4,4,0
5200,Employee_5200,HR,91534,56,Marketing,Masters,32,1,3,2,0
5201,Employee_5201,Manager,125151,30,Finance,Masters,31,3,3,5,0
5202,Employee_5202,Manager,79776,26,R&D,Bachelors,24,4,5,3,0
5203,Employee_5203,Engineer,100945,27,IT,Masters,38,1,4,3,0
5204,Employee_5204,Sales,123420,51,R&D,High School,32,3,4,2,0
5205,Employee_5205,Manager,87455,47,IT,High School,28,2,2,3,0
5206,Employee_5206,Engineer,123488,28,Finance,PhD,33,1,2,5,0
5207,Employee_5207,HR,92433,23,HR,PhD,7,2,2,2,0
5208,Employee_5208,Manager,49711,60,Marketing,High School,10,5,1,5,0
5209,Employee_5209,Sales,99262,41,HR,Bachelors,12,4,4,3,0
5210,Employee_5210,Manager,126009,21,IT,PhD,4,3,5,3,0
5211,Employee_5211,HR,123785,35,R&D,High School,18,5,2,1,0
5212,Employee_5212,Manager,49597,27,Marketing,High School,20,1,2,2,0
5213,Employee_5213,Sales,100067,35,Finance,PhD,2,5,2,4,0
5214,Employee_5214,Engineer,127520,45,Marketing,High School,25,2,2,2,0
5215,Employee_5215,Sales,88022,23,R&D,High School,32,2,2,5,1
5216,Employee_5216,Engineer,121924,50,HR,High School,29,4,1,3,0
5217,Employee_5217,Analyst,146263,34,IT,High School,21,5,5,1,0
5218,Employee_5218,Sales,58782,24,HR,PhD,4,3,4,2,0
5219,Employee_5219,Sales,91782,56,Marketing,Bachelors,18,2,5,5,0
5220,Employee_5220,HR,112144,23,R&D,High School,8,1,3,1,0
5221,Employee_5221,Manager,138651,25,IT,Masters,23,5,4,1,0
5222,Employee_5222,Engineer,95013,45,R&D,Bachelors,38,3,2,1,0
5223,Employee_5223,Engineer,148309,51,R&D,Masters,11,3,3,3,0
5224,Employee_5224,HR,112036,31,Marketing,Masters,26,3,3,5,1
5225,Employee_5225,HR,75342,28,HR,High School,20,3,3,1,0
5226,Employee_5226,Manager,125745,46,R&D,PhD,37,2,3,3,0
5227,Employee_5227,Manager,60977,22,R&D,Masters,34,4,2,3,0
5228,Employee_5228,Sales,143576,48,R&D,Masters,31,5,3,3,1
5229,Employee_5229,Analyst,97396,30,IT,Masters,35,2,5,2,0
5230,Employee_5230,Manager,146998,59,R&D,High School,32,4,2,3,0
5231,Employee_5231,HR,90021,57,R&D,High School,16,3,3,5,1
5232,Employee_5232,Manager,109057,59,Marketing,PhD,4,1,3,4,0
5233,Employee_5233,Engineer,106836,41,R&D,High School,19,3,5,2,1
5234,Employee_5234,Analyst,67075,48,R&D,Bachelors,22,4,1,1,0
5235,Employee_5235,Sales,129515,58,Marketing,PhD,38,4,1,3,0
5236,Employee_5236,Engineer,70802,53,IT,High School,3,1,5,2,0
5237,Employee_5237,Engineer,117761,31,HR,High School,25,2,1,2,0
5238,Employee_5238,Analyst,117017,64,Marketing,Masters,29,1,4,5,0
